,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
20453,20453,SN027Y_FearDescribed_TrailNo_2067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2067.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20454,20454,SN027Y_FearDescribed_TrailNo_2068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2068.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20455,20455,SN027Y_FearDescribed_TrailNo_2069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2069.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20456,20456,SN027Y_FearDescribed_TrailNo_2070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2070.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20457,20457,SN027Y_FearDescribed_TrailNo_2071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2071.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20458,20458,SN027Y_FearDescribed_TrailNo_2072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2072.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20459,20459,SN027Y_FearDescribed_TrailNo_2073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2073.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20460,20460,SN027Y_FearDescribed_TrailNo_2074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2074.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20461,20461,SN027Y_FearDescribed_TrailNo_2075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2075.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20462,20462,SN027Y_FearDescribed_TrailNo_2076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2076.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20463,20463,SN027Y_FearDescribed_TrailNo_2077.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2077.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20464,20464,SN027Y_FearDescribed_TrailNo_2078.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2078.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20465,20465,SN027Y_FearDescribed_TrailNo_2079.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2079.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20466,20466,SN027Y_FearDescribed_TrailNo_2080.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2080.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20467,20467,SN027Y_FearDescribed_TrailNo_2081.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2081.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20468,20468,SN027Y_FearDescribed_TrailNo_2082.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2082.jpg,fear,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20469,20469,SN027Y_FearDescribed_TrailNo_2083.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2083.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20470,20470,SN027Y_FearDescribed_TrailNo_2084.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2084.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20471,20471,SN027Y_FearDescribed_TrailNo_2085.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2085.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20472,20472,SN027Y_FearDescribed_TrailNo_2086.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2086.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20473,20473,SN027Y_FearDescribed_TrailNo_2087.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2087.jpg,fear,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20474,20474,SN027Y_FearDescribed_TrailNo_2088.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2088.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20475,20475,SN027Y_FearDescribed_TrailNo_2089.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2089.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20476,20476,SN027Y_FearDescribed_TrailNo_2090.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2090.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20477,20477,SN027Y_FearDescribed_TrailNo_2091.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2091.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20478,20478,SN027Y_FearDescribed_TrailNo_2092.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2092.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20479,20479,SN027Y_FearDescribed_TrailNo_2093.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2093.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,20480,SN027Y_FearDescribed_TrailNo_2094.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2094.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20481,20481,SN027Y_FearDescribed_TrailNo_2095.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2095.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20482,20482,SN027Y_FearDescribed_TrailNo_2096.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2096.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20483,20483,SN027Y_FearDescribed_TrailNo_2097.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2097.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20484,20484,SN027Y_FearDescribed_TrailNo_2098.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2098.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20485,20485,SN027Y_FearDescribed_TrailNo_2099.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2099.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20486,20486,SN027Y_FearDescribed_TrailNo_2100.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2100.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20487,20487,SN027Y_FearDescribed_TrailNo_2101.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2101.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20488,20488,SN027Y_FearDescribed_TrailNo_2102.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2102.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20489,20489,SN027Y_FearDescribed_TrailNo_2103.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2103.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20490,20490,SN027Y_FearDescribed_TrailNo_2104.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2104.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20491,20491,SN027Y_FearDescribed_TrailNo_2105.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2105.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20492,20492,SN027Y_FearDescribed_TrailNo_2106.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2106.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20493,20493,SN027Y_FearDescribed_TrailNo_2107.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2107.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20494,20494,SN027Y_FearDescribed_TrailNo_2108.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2108.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20495,20495,SN027Y_FearDescribed_TrailNo_2109.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2109.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20496,20496,SN027Y_FearDescribed_TrailNo_2110.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2110.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20497,20497,SN027Y_FearDescribed_TrailNo_2111.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2111.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20498,20498,SN027Y_FearDescribed_TrailNo_2112.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2112.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20499,20499,SN027Y_FearDescribed_TrailNo_2113.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2113.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20500,20500,SN027Y_FearDescribed_TrailNo_2114.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2114.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20501,20501,SN027Y_FearDescribed_TrailNo_2115.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2115.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20502,20502,SN027Y_FearDescribed_TrailNo_2116.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2116.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20503,20503,SN027Y_FearDescribed_TrailNo_2117.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2117.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20504,20504,SN027Y_FearDescribed_TrailNo_2118.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2118.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20505,20505,SN027Y_FearDescribed_TrailNo_2119.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2119.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20506,20506,SN027Y_FearDescribed_TrailNo_2120.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2120.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20507,20507,SN027Y_FearDescribed_TrailNo_2121.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2121.jpg,fear,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20508,20508,SN027Y_FearDescribed_TrailNo_2122.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2122.jpg,fear,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20509,20509,SN027Y_FearDescribed_TrailNo_2123.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2123.jpg,fear,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20510,20510,SN027Y_FearDescribed_TrailNo_2124.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_2124.jpg,fear,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20511,20511,SN027Y_FearDescribed_TrailNo_3010.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3010.jpg,fear,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20512,20512,SN027Y_FearDescribed_TrailNo_3011.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3011.jpg,fear,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20513,20513,SN027Y_FearDescribed_TrailNo_3012.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3012.jpg,fear,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20514,20514,SN027Y_FearDescribed_TrailNo_3013.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3013.jpg,fear,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20515,20515,SN027Y_FearDescribed_TrailNo_3014.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3014.jpg,fear,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20516,20516,SN027Y_FearDescribed_TrailNo_3015.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3015.jpg,fear,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20517,20517,SN027Y_FearDescribed_TrailNo_3016.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3016.jpg,fear,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20518,20518,SN027Y_FearDescribed_TrailNo_3017.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3017.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20519,20519,SN027Y_FearDescribed_TrailNo_3018.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3018.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20520,20520,SN027Y_FearDescribed_TrailNo_3019.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3019.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20521,20521,SN027Y_FearDescribed_TrailNo_3020.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3020.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20522,20522,SN027Y_FearDescribed_TrailNo_3021.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3021.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20523,20523,SN027Y_FearDescribed_TrailNo_3022.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3022.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20524,20524,SN027Y_FearDescribed_TrailNo_3023.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3023.jpg,fear,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20525,20525,SN027Y_FearDescribed_TrailNo_3024.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3024.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20526,20526,SN027Y_FearDescribed_TrailNo_3025.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3025.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20527,20527,SN027Y_FearDescribed_TrailNo_3026.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3026.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20528,20528,SN027Y_FearDescribed_TrailNo_3027.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3027.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20529,20529,SN027Y_FearDescribed_TrailNo_3028.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3028.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20530,20530,SN027Y_FearDescribed_TrailNo_3029.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3029.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20531,20531,SN027Y_FearDescribed_TrailNo_3030.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3030.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20532,20532,SN027Y_FearDescribed_TrailNo_3031.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3031.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20533,20533,SN027Y_FearDescribed_TrailNo_3032.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3032.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20534,20534,SN027Y_FearDescribed_TrailNo_3033.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3033.jpg,fear,1.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20535,20535,SN027Y_FearDescribed_TrailNo_3034.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3034.jpg,fear,0.8,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20536,20536,SN027Y_FearDescribed_TrailNo_3035.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3035.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20537,20537,SN027Y_FearDescribed_TrailNo_3036.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3036.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20538,20538,SN027Y_FearDescribed_TrailNo_3037.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3037.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20539,20539,SN027Y_FearDescribed_TrailNo_3038.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3038.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20540,20540,SN027Y_FearDescribed_TrailNo_3039.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3039.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20541,20541,SN027Y_FearDescribed_TrailNo_3040.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3040.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20542,20542,SN027Y_FearDescribed_TrailNo_3041.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3041.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20543,20543,SN027Y_FearDescribed_TrailNo_3042.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3042.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20544,20544,SN027Y_FearDescribed_TrailNo_3043.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3043.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20545,20545,SN027Y_FearDescribed_TrailNo_3044.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3044.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20546,20546,SN027Y_FearDescribed_TrailNo_3045.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3045.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20547,20547,SN027Y_FearDescribed_TrailNo_3046.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3046.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20548,20548,SN027Y_FearDescribed_TrailNo_3047.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3047.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20549,20549,SN027Y_FearDescribed_TrailNo_3048.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN027/fear/SN027Y_FearDescribed_TrailNo_3048.jpg,fear,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
