,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
6084,6084,6084,SN004Z_FearText_TrailNo_4047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\fear\SN004Z_FearText_TrailNo_4047.jpg,fear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,671,671,SN001Z_FearText_TrailNo_1050.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\fear\SN001Z_FearText_TrailNo_1050.jpg,fear,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
15771,15771,15771,SN013Z_FearText_TrailNo_2023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\fear\SN013Z_FearText_TrailNo_2023.jpg,fear,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17746,17746,17746,SN025Z_FearText_TrailNo_2042.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\fear\SN025Z_FearText_TrailNo_2042.jpg,fear,0.4,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.4
10465,10465,10465,SN009Y_FearDescribed_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\fear\SN009Y_FearDescribed_TrailNo_1046.jpg,fear,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15683,15683,15683,SN013Y_FearDescribed_TrailNo_1029.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\fear\SN013Y_FearDescribed_TrailNo_1029.jpg,fear,0.4,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
8339,8339,8339,SN007Y_FearDescribed_TrailNo_1015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\fear\SN007Y_FearDescribed_TrailNo_1015.jpg,fear,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,2874,2874,SN003Y_FearDescribed_TrailNo_1036.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\fear\SN003Y_FearDescribed_TrailNo_1036.jpg,fear,0.0,0.0,1.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
10646,10646,10646,SN009Z_FearText_TrailNo_2069.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\fear\SN009Z_FearText_TrailNo_2069.jpg,fear,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
20485,20485,20485,SN027Y_FearDescribed_TrailNo_2099.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\fear\SN027Y_FearDescribed_TrailNo_2099.jpg,fear,0.4,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5925,5925,5925,SN004Z_FearText_TrailNo_2018.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\fear\SN004Z_FearText_TrailNo_2018.jpg,fear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
17623,17623,17623,SN025Y_FearDescribed_TrailNo_1041.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\fear\SN025Y_FearDescribed_TrailNo_1041.jpg,fear,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15769,15769,15769,SN013Z_FearText_TrailNo_2021.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\fear\SN013Z_FearText_TrailNo_2021.jpg,fear,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
