,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
10134,10134,10134,SN009Y_DisgustDescribed_TrailNo_2059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2059.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.4,0.5,0.0,0.0
20120,20120,20120,SN027Z_DisgustText_TrailNo_1022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1022.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.0
5549,5549,5549,SN004Y_DisgustDescribed_TrailNo_3052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Y_DisgustDescribed_TrailNo_3052.jpg,disgust,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.2
2747,2747,2747,SN003Z_DisgustText_TrailNo_2058.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Z_DisgustText_TrailNo_2058.jpg,disgust,0.6,0.0,0.4,0.0,0.8,0.6,0.0,0.4,0.2,0.0,0.0,0.0
10109,10109,10109,SN009Y_DisgustDescribed_TrailNo_2034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2034.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.4,0.0,0.0,0.0
5638,5638,5638,SN004Z_DisgustText_TrailNo_1099.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_1099.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181,20181,20181,SN027Z_DisgustText_TrailNo_1083.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1083.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
283,283,283,SN001Y_DisgustDescribed_TrailNo_1023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Y_DisgustDescribed_TrailNo_1023.jpg,disgust,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2596,2596,2596,SN003Y_DisgustDescribed_TrailNo_1058.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Y_DisgustDescribed_TrailNo_1058.jpg,disgust,0.0,0.0,0.8,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5469,5469,5469,SN004Y_DisgustDescribed_TrailNo_2032.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Y_DisgustDescribed_TrailNo_2032.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5594,5594,5594,SN004Z_DisgustText_TrailNo_1055.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_1055.jpg,disgust,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2
5648,5648,5648,SN004Z_DisgustText_TrailNo_2009.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2009.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10110,10110,10110,SN009Y_DisgustDescribed_TrailNo_2035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2035.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.4,0.25,0.0,0.0
17572,17572,17572,SN025Z_DisgustText_TrailNo_2039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_2039.jpg,disgust,0.4,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.4
8309,8309,8309,SN007Z_DisgustText_TrailNo_2021.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\disgust\SN007Z_DisgustText_TrailNo_2021.jpg,disgust,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.2
10406,10406,10406,SN009Z_DisgustText_TrailNo_4051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Z_DisgustText_TrailNo_4051.jpg,disgust,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
