,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
2048,2048,2048,SN001Z_SadnessText_TrailNo_2056.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_2056.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0
14875,14875,14875,SN010Y_SadDescribed_TrailNo_1053.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_1053.jpg,sad,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7631,7631,7631,SN004Y_SadDescribed_TrailNo_1054.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Y_SadDescribed_TrailNo_1054.jpg,sad,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14956,14956,14956,SN010Y_SadDescribed_TrailNo_2100.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_2100.jpg,sad,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,4529,4529,SN003Y_SadDescribed_TrailNo_2059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_2059.jpg,sad,1.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
22725,22725,22725,SN027Y_SadDescribed_TrailNo_2080.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_2080.jpg,sad,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,2071,2071,SN001Z_SadnessText_TrailNo_2079.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_2079.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0
9452,9452,9452,SN007Z_SadnessText_TrailNo_2029.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Z_SadnessText_TrailNo_2029.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
4697,4697,4697,SN003Z_SadnessText_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_1046.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
7677,7677,7677,SN004Y_SadDescribed_TrailNo_2048.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Y_SadDescribed_TrailNo_2048.jpg,sad,0.0,0.2,1.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
14934,14934,14934,SN010Y_SadDescribed_TrailNo_2078.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_2078.jpg,sad,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,4598,4598,SN003Y_SadDescribed_TrailNo_3039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_3039.jpg,sad,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
22834,22834,22834,SN027Z_SadnessText_TrailNo_1125.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1125.jpg,sad,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
15033,15033,15033,SN010Y_SadDescribed_TrailNo_3084.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_3084.jpg,sad,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
