,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
19811,19811,19811,SN027Z_AngerText_TrailNo_6060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\anger\SN027Z_AngerText_TrailNo_6060.jpg,anger,0.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0
9890,9890,9890,SN009Z_AngerText_TrailNo_1060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\anger\SN009Z_AngerText_TrailNo_1060.jpg,anger,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
35,35,35,SN001Y_AngerDescribed_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\anger\SN001Y_AngerDescribed_TrailNo_1046.jpg,anger,0.8,0.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12423,12423,12423,SN010Y_AngerDescribed_TrailNo_1076.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\anger\SN010Y_AngerDescribed_TrailNo_1076.jpg,anger,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,14,SN001Y_AngerDescribed_TrailNo_1025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\anger\SN001Y_AngerDescribed_TrailNo_1025.jpg,anger,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,5113,5113,SN004Y_AngerDescribed_TrailNo_1035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\anger\SN004Y_AngerDescribed_TrailNo_1035.jpg,anger,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5357,5357,5357,SN004Z_AngerText_TrailNo_2057.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\anger\SN004Z_AngerText_TrailNo_2057.jpg,anger,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2
21,21,21,SN001Y_AngerDescribed_TrailNo_1032.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\anger\SN001Y_AngerDescribed_TrailNo_1032.jpg,anger,0.8,0.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,2269,2269,SN003Y_AngerDescribed_TrailNo_1027.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\anger\SN003Y_AngerDescribed_TrailNo_1027.jpg,anger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
19352,19352,19352,SN027Z_AngerText_TrailNo_1055.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\anger\SN027Z_AngerText_TrailNo_1055.jpg,anger,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
19690,19690,19690,SN027Z_AngerText_TrailNo_5029.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\anger\SN027Z_AngerText_TrailNo_5029.jpg,anger,0.0,0.6,0.4,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.8
15511,15511,15511,SN013Z_AngerText_TrailNo_1051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\anger\SN013Z_AngerText_TrailNo_1051.jpg,anger,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4
19324,19324,19324,SN027Z_AngerText_TrailNo_1027.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\anger\SN027Z_AngerText_TrailNo_1027.jpg,anger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
