,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
23413,23413,23413,SN027Z_SupriseText_TrailNo_3033.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Z_SupriseText_TrailNo_3033.jpg,surprise,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12202,12202,12202,SN009Y_SupriseDescribed_TrailNo_3021.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Y_SupriseDescribed_TrailNo_3021.jpg,surprise,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
7908,7908,7908,SN004Y_SupriseDescribed_TrailNo_1070.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_1070.jpg,surprise,0.4,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12348,12348,12348,SN009Z_SupriseText_TrailNo_2066.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Z_SupriseText_TrailNo_2066.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
4915,4915,4915,SN003Y_SupriseDescribed_TrailNo_2055.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_2055.jpg,surprise,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7986,7986,7986,SN004Z_SupriseText_TrailNo_1059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Z_SupriseText_TrailNo_1059.jpg,surprise,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
9667,9667,9667,SN007Z_SupriseText_TrailNo_2074.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Z_SupriseText_TrailNo_2074.jpg,surprise,0.6,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
4840,4840,4840,SN003Y_SupriseDescribed_TrailNo_1040.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_1040.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17149,17149,17149,SN013Y_SupriseDescribed_TrailNo_1031.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Y_SupriseDescribed_TrailNo_1031.jpg,surprise,1.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
4995,4995,4995,SN003Z_SupriseText_TrailNo_1025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_1025.jpg,surprise,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0
2104,2104,2104,SN001Y_SupriseDescribed_TrailNo_1038.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Y_SupriseDescribed_TrailNo_1038.jpg,surprise,0.8,0.8,0.4,0.8,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0
19119,19119,19119,SN025Y_SupriseDescribed_TrailNo_2045.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Y_SupriseDescribed_TrailNo_2045.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23326,23326,23326,SN027Z_SupriseText_TrailNo_1066.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Z_SupriseText_TrailNo_1066.jpg,surprise,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17174,17174,17174,SN013Y_SupriseDescribed_TrailNo_1056.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Y_SupriseDescribed_TrailNo_1056.jpg,surprise,0.8,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8
15158,15158,15158,SN010Y_SupriseDescribed_TrailNo_1036.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_1036.jpg,surprise,0.8,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23159,23159,23159,SN027Y_SupriseDescribed_TrailNo_3021.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_3021.jpg,surprise,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
5026,5026,5026,SN003Z_SupriseText_TrailNo_1056.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_1056.jpg,surprise,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
